"adUrl","companyName","htmlDetailPageKey","jobTitle","location","publishedInfoText","salary","scrapedAt","source","sourceId"
"https://www.jobs.cz/rpd/2000790084/?searchId=b73bdcf7-5012-4ead-9b1d-342d7bd43250&rps=233","Labs1503 a.s.","job-html-2000790084.html","IT SYSTEMS SPECIALIST - soukromé kliniky - tvorba automatizací, integrace na M365","Praha – Holešovice","15. prosince","55 000 – 65 000 Kč","2025-12-19T17:48:39.419Z","jobs.cz","2000790084"
"https://www.jobs.cz/rpd/2000941311/?searchId=b73bdcf7-5012-4ead-9b1d-342d7bd43250&rps=233","PŘEDVÝBĚR.CZ a.s.","job-html-2000941311.html","Elektronik / Vývojář (když je elektro zábava)","České Budějovice","15. prosince","45 000 – 60 000 Kč","2025-12-19T17:48:39.592Z","jobs.cz","2000941311"
"https://www.jobs.cz/rpd/2000941362/?searchId=b73bdcf7-5012-4ead-9b1d-342d7bd43250&rps=233","Economia, a.s.","job-html-2000941362.html","Full-Stack Developer (React + AWS)","Praha – Holešovice","15. prosince",,"2025-12-19T17:48:40.024Z","jobs.cz","2000941362"
"https://www.jobs.cz/rpd/2000853472/?searchId=b73bdcf7-5012-4ead-9b1d-342d7bd43250&rps=233","UCT Fluid Delivery Solutions s.r.o.","job-html-2000853472.html","Senior Systems Engineer","Liberec","15. prosince",,"2025-12-19T17:48:45.598Z","jobs.cz","2000853472"
"https://www.jobs.cz/rpd/2000648084/?searchId=b73bdcf7-5012-4ead-9b1d-342d7bd43250&rps=233","Seznam.cz, a.s.","job-html-2000648084.html","Python Developer pro Sreality.cz","Brno – Starý Lískovec","15. prosince",,"2025-12-19T17:48:47.818Z","jobs.cz","2000648084"
"https://www.jobs.cz/rpd/2000902860/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","Ziziphus s.r.o.","job-html-2000902860.html","Game & Graphic Designer","Praha – Nusle","15. prosince",,"2025-12-19T17:48:50.035Z","jobs.cz","2000902860"
"https://www.jobs.cz/rpd/2000916224/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","EPLAN Solutions s.r.o.","job-html-2000916224.html","Vývojář testovacího frameworku","Praha – Holešovice","15. prosince",,"2025-12-19T17:48:50.921Z","jobs.cz","2000916224"
"https://www.jobs.cz/rpd/2000902816/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","QCM, s.r.o.","job-html-2000902816.html","IT Analytik","Brno – Štýřice","15. prosince",,"2025-12-19T17:48:51.200Z","jobs.cz","2000902816"
"https://www.jobs.cz/rpd/2000941264/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","Talentem s.r.o.","job-html-2000941264.html","Cyber Security Engineer – Future Team Lead","Praha","15. prosince",,"2025-12-19T17:48:52.812Z","jobs.cz","2000941264"
"https://www.jobs.cz/rpd/2000902794/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","Ing. Ivo Herman, CSc.","job-html-2000902794.html","Java developer - senior","Modřice","15. prosince","80 000 – 110 000 Kč","2025-12-19T17:48:52.915Z","jobs.cz","2000902794"
"https://www.jobs.cz/rpd/2000883295/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","Jobs Contact Personal, s.r.o.","job-html-2000883295.html","🚀 Šéf IT/DevOps – senior či medior, který chce růst!! (až 130.000,-)","Ostrava","15. prosince","80 000 – 130 000 Kč","2025-12-19T17:48:54.403Z","jobs.cz","2000883295"
"https://www.jobs.cz/rpd/2000941228/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","NESS Czech","job-html-2000941228.html","Senior Business / GDPR Analytik","Praha – Chodov","15. prosince",,"2025-12-19T17:48:54.694Z","jobs.cz","2000941228"
"https://www.jobs.cz/rpd/2000902827/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","Česká exportní banka, a.s.","job-html-2000902827.html","IT analytik/čka a projektový manažer/ka – bankovnictví","Praha – Nové Město","15. prosince",,"2025-12-19T17:48:57.698Z","jobs.cz","2000902827"
"https://www.jobs.cz/rpd/2000692810/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","Bustec production s.r.o.","job-html-2000692810.html","Projektový manažer / Technický konzultant","Blansko","15. prosince",,"2025-12-19T17:48:57.612Z","jobs.cz","2000692810"
"https://www.jobs.cz/rpd/2000792682/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","České Radiokomunikace a.s.","job-html-2000792682.html","Software Engineer - SSO & Integration Platform","Praha – Břevnov","15. prosince",,"2025-12-19T17:48:58.101Z","jobs.cz","2000792682"
"https://www.jobs.cz/rpd/2000916104/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","VirtualTraining s.r.o.","job-html-2000916104.html","Web Platform Backend Developer","Praha – Karlín","15. prosince",,"2025-12-19T17:48:59.909Z","jobs.cz","2000916104"
"https://www.jobs.cz/rpd/2000529836/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","CROSS Zlín, a.s.","job-html-2000529836.html","OBCHODNÍK PRO NĚMECKÝ TRH","Praha – Košíře + 1 další lokalita","15. prosince",,"2025-12-19T17:49:00.507Z","jobs.cz","2000529836"
"https://www.jobs.cz/rpd/2000902698/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","LAUFEN CZ s.r.o.","job-html-2000902698.html","TECHNIK INFORMAČNÍCH TECHNOLOGIÍ (Bechyně nebo Znojmo)","Znojmo","15. prosince",,"2025-12-19T17:49:01.746Z","jobs.cz","2000902698"
"https://www.jobs.cz/rpd/2000771665/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","JABLOTRON CLOUD Services s.r.o.","job-html-2000771665.html","Vývojář C#  .NET Core (m/ž)","Jablonec nad Nisou – Mšeno nad Nisou","15. prosince",,"2025-12-19T17:49:04.898Z","jobs.cz","2000771665"
"https://www.jobs.cz/rpd/2000929389/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","ČESKÝ ROZHLAS","job-html-2000929389.html","Produktový manažer pro digitální produkty (ž/m)","Praha – Vinohrady","15. prosince",,"2025-12-19T17:49:05.726Z","jobs.cz","2000929389"
"https://www.jobs.cz/rpd/2000941207/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","Atlas Copco Services s.r.o.","job-html-2000941207.html","SR. UX/UI DESIGNER (eCommerce)","Brno","15. prosince","80 000 – 106 000 Kč","2025-12-19T17:49:06.232Z","jobs.cz","2000941207"
"https://www.jobs.cz/rpd/2000852245/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","Porsche Engineering Services, s.r.o.","job-html-2000852245.html","Senior Software Developer (f/m/d)","Praha – Jinonice","15. prosince",,"2025-12-19T17:49:09.543Z","jobs.cz","2000852245"
"https://www.jobs.cz/rpd/2000853143/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","XT-Card a.s.","job-html-2000853143.html","Programátor mobilních aplikací","Ostrava – Moravská Ostrava","15. prosince","40 000 – 70 000 Kč","2025-12-19T17:49:34.296Z","jobs.cz","2000853143"
"https://www.jobs.cz/rpd/2000853019/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","CloudTalk s.r.o.","job-html-2000853019.html","Customer Support Representative - Morning EMEA Hours","Praha – Staré Město","15. prosince",,"2025-12-19T17:49:34.308Z","jobs.cz","2000853019"
"https://www.jobs.cz/rpd/2000852698/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","Nemocnice Milosrdných sester sv. Karla Boromejského v Praze","job-html-2000852698.html","IT technik","Praha – Malá Strana","15. prosince",,"2025-12-19T17:49:34.402Z","jobs.cz","2000852698"
"https://www.jobs.cz/rpd/2000941055/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","MSD IT","job-html-2000941055.html","SAP SD Consultant","Praha – Smíchov","15. prosince",,"2025-12-19T17:49:37.505Z","jobs.cz","2000941055"
"https://www.jobs.cz/rpd/2000941069/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","Asseco Solutions, a.s.","job-html-2000941069.html","Provozní programátor","Brno – Štýřice","15. prosince",,"2025-12-19T17:49:38.009Z","jobs.cz","2000941069"
"https://www.jobs.cz/rpd/2000941162/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","Nemocnice Pardubického kraje, a.s.","job-html-2000941162.html","Manažer bezpečnostních událostí","Pardubice – Pardubičky","15. prosince",,"2025-12-19T17:49:37.995Z","jobs.cz","2000941162"
"https://www.jobs.cz/rpd/2000941071/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","MSD IT","job-html-2000941071.html","SAP WM Consultant","Praha – Smíchov","15. prosince",,"2025-12-19T17:49:38.195Z","jobs.cz","2000941071"
"https://www.jobs.cz/rpd/2000908017/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","Akkodis CZ s.r.o.","job-html-2000908017.html","Python Developer – AI nástroje & automatizace","Praha – Stodůlky","15. prosince",,"2025-12-19T17:49:38.211Z","jobs.cz","2000908017"
"https://www.jobs.cz/rpd/2000805675/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","Seyfor, a. s.","job-html-2000805675.html",".net vývojář","Zlín + 2 další lokality","15. prosince",,"2025-12-19T17:49:38.811Z","jobs.cz","2000805675"
"https://www.jobs.cz/rpd/2000837573/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","Hitachi Energy Czech Republic s.r.o.","job-html-2000837573.html","Structural Tekla tool owner (m/ž)","Brno – Slatina","15. prosince",,"2025-12-19T17:49:38.793Z","jobs.cz","2000837573"
"https://www.jobs.cz/rpd/2000863961/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","Skupina ČEZ","job-html-2000863961.html","Vedoucí oddělení Platformy datových center","Praha – Michle","15. prosince",,"2025-12-19T17:49:38.911Z","jobs.cz","2000863961"
"https://www.jobs.cz/rpd/2000845116/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","ESET Research Czech Republic s.r.o.","job-html-2000845116.html","Malware Analyst/Detection Engineer","Brno – Starý Lískovec","15. prosince",,"2025-12-19T17:49:38.906Z","jobs.cz","2000845116"
"https://www.jobs.cz/rpd/2000902408/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","VZLU AEROSPACE, a.s.","job-html-2000902408.html","System Test Engineer for SPACE","Praha – Letňany","15. prosince",,"2025-12-19T17:50:04.905Z","jobs.cz","2000902408"
"https://www.jobs.cz/rpd/2000915817/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","LAURYN s.r.o.","job-html-2000915817.html","Konzultant a analytik  IS - lázeňské a rehabilitační systémy","Pardubice","15. prosince","40 000 – 50 000 Kč","2025-12-19T17:50:05.520Z","jobs.cz","2000915817"
"https://www.jobs.cz/rpd/2000909988/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","Plzeňský kraj","job-html-2000909988.html","Manažer/ka kybernetické bezpečnosti","Plzeň – Jižní Předměstí","15. prosince",,"2025-12-19T17:50:05.896Z","jobs.cz","2000909988"
"https://www.jobs.cz/rpd/2000941046/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","MSD IT","job-html-2000941046.html","SAP SCM Serialization Consultant","Praha – Smíchov","15. prosince",,"2025-12-19T17:50:07.313Z","jobs.cz","2000941046"
"https://www.jobs.cz/rpd/2000929058/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","ADASTRA, s.r.o.","job-html-2000929058.html","BPM Solution Architect (Camunda )","Praha – Karlín","15. prosince",,"2025-12-19T17:50:08.872Z","jobs.cz","2000929058"
"https://www.jobs.cz/rpd/2000830722/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","Operátor ICT, a. s.","job-html-2000830722.html","Administrativní pracovník zákaznické podpory","Praha – Holešovice","15. prosince",,"2025-12-19T17:50:08.888Z","jobs.cz","2000830722"
"https://www.jobs.cz/rpd/2000941019/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","MSD IT","job-html-2000941019.html","Senior DevOps Engineer","Praha – Smíchov","15. prosince",,"2025-12-19T17:50:10.151Z","jobs.cz","2000941019"
"https://www.jobs.cz/rpd/2000941022/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","Porsche Engineering Services, s.r.o.","job-html-2000941022.html","Vehicle Systems Integration Engineer (f/m)","Ostrava – Pustkovec","15. prosince",,"2025-12-19T17:50:11.341Z","jobs.cz","2000941022"
"https://www.jobs.cz/rpd/2000816500/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","PPF banka a.s.","job-html-2000816500.html","IT Business Analytik","Praha – Dejvice","15. prosince",,"2025-12-19T17:50:12.402Z","jobs.cz","2000816500"
"https://www.jobs.cz/rpd/2000825112/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","VZLU AEROSPACE, a.s.","job-html-2000825112.html","MATLAB / SIMULINK SPECIALIST pro oblast AVIATION","Praha – Letňany","15. prosince",,"2025-12-19T17:50:16.813Z","jobs.cz","2000825112"
"https://www.jobs.cz/rpd/2000902329/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","Loma Systems s.r.o.","job-html-2000902329.html","R&D Trainee -  C# SW Development & Automated Testing (10 minut od ZČU)","Dobřany","15. prosince",,"2025-12-19T17:50:19.011Z","jobs.cz","2000902329"
"https://www.jobs.cz/rpd/2000929009/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","xITee k.s.","job-html-2000929009.html","Medior/Senior Java Developer","Praha – Staré Město + 1 další lokalita","15. prosince",,"2025-12-19T17:50:21.502Z","jobs.cz","2000929009"
"https://www.jobs.cz/rpd/2000928962/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","Kvadrat Czech Republic s.r.o.","job-html-2000928962.html","Junior IT Support Specialist","Kladno – Dubí","15. prosince",,"2025-12-19T17:50:22.301Z","jobs.cz","2000928962"
"https://www.jobs.cz/rpd/2000928985/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","Česká republika - Kancelář Poslanecké sněmovny","job-html-2000928985.html","Vedoucí oddělení vývoje a aplikačních služeb","Praha – Malá Strana","15. prosince",,"2025-12-19T17:50:22.595Z","jobs.cz","2000928985"
"https://www.jobs.cz/rpd/2000929003/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","RUGIT s.r.o.","job-html-2000929003.html","Specialista bezpečnostní systémy EZS, EPS, CCTV","Řitka","15. prosince","60 000 – 80 000 Kč","2025-12-19T17:50:23.509Z","jobs.cz","2000929003"
"https://www.jobs.cz/rpd/2000629633/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","Jungheinrich (ČR) s.r.o.","job-html-2000629633.html","IT Specialista","Vrskmaň","15. prosince",,"2025-12-19T17:50:23.500Z","jobs.cz","2000629633"
"https://www.jobs.cz/rpd/2000880651/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","xITee k.s.","job-html-2000880651.html","Solution Architect with German AND English","Praha – Staré Město + 1 další lokalita","15. prosince",,"2025-12-19T17:50:25.638Z","jobs.cz","2000880651"
"https://www.jobs.cz/rpd/2000928950/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","Energy Power Solutions, s.r.o.","job-html-2000928950.html","Backend Developer - Python nebo JavaScript","Brno – Královo Pole","15. prosince","80 000 – 120 000 Kč","2025-12-19T17:50:26.105Z","jobs.cz","2000928950"
"https://www.jobs.cz/rpd/2000689088/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","PYROTEK CZ, s.r.o.","job-html-2000689088.html","ERP Support Analyst","Blansko","15. prosince",,"2025-12-19T17:50:26.129Z","jobs.cz","2000689088"
"https://www.jobs.cz/rpd/2000867005/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","CETIN a.s.","job-html-2000867005.html","Senior Java Developer","Praha – Libeň","15. prosince",,"2025-12-19T17:50:28.639Z","jobs.cz","2000867005"
"https://www.jobs.cz/rpd/2000940923/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","DHL Information Services (Europe) s.r.o.","job-html-2000940923.html","Java Developer (backend)","Praha – Chodov","15. prosince",,"2025-12-19T17:50:31.912Z","jobs.cz","2000940923"
"https://www.jobs.cz/rpd/2000879205/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","O2 Czech Republic a.s.","job-html-2000879205.html","Product Owner – Marketing (m/ž)","Praha – Michle","15. prosince",,"2025-12-19T17:50:35.406Z","jobs.cz","2000879205"
"https://www.jobs.cz/rpd/2000902124/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","Škola Populo","job-html-2000902124.html","Frontend/ Backend Developer (React / NestJS / PostgreSQL) - odměna až 100 000 Kč","Olomouc","15. prosince","50 000 – 100 000 Kč","2025-12-19T17:50:38.471Z","jobs.cz","2000902124"
"https://www.jobs.cz/rpd/2000807340/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","ACMARK s.r.o.","job-html-2000807340.html","FULL-STACK DEVELOPER/KA (PHP/REACT) - BRNO","Brno – Černá Pole","15. prosince",,"2025-12-19T17:50:38.936Z","jobs.cz","2000807340"
"https://www.jobs.cz/rpd/2000807881/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","Generali Česká pojišťovna","job-html-2000807881.html","IT analytik / analytička – životní pojištění","Praha – Michle","15. prosince",,"2025-12-19T17:50:39.105Z","jobs.cz","2000807881"
"https://www.jobs.cz/rpd/2000915668/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","CTR Atmospherica Aviation a.s.","job-html-2000915668.html","IT specialista","Praha – Žižkov","15. prosince",,"2025-12-19T17:50:39.716Z","jobs.cz","2000915668"
"https://www.jobs.cz/rpd/2000928921/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","SPRÁVA INFORMAČNÍCH TECHNOLOGIÍ MĚSTA PLZNĚ, příspěvková organizace","job-html-2000928921.html","Programátor/ka a pilot/ka dronů","Plzeň – Jižní Předměstí","15. prosince",,"2025-12-19T17:50:40.394Z","jobs.cz","2000928921"
"https://www.jobs.cz/rpd/2000879282/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","O2 Czech Republic a.s.","job-html-2000879282.html","CRM & Marketing Automation Lead (m/ž)","Praha – Michle","15. prosince",,"2025-12-19T17:50:43.421Z","jobs.cz","2000879282"
"https://www.jobs.cz/rpd/2000690383/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","Operátor ICT, a. s.","job-html-2000690383.html","Senior .NET Developer","Praha – Holešovice","15. prosince",,"2025-12-19T17:50:43.900Z","jobs.cz","2000690383"
"https://www.jobs.cz/rpd/2000928910/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","Česká republika - Kancelář Poslanecké sněmovny","job-html-2000928910.html","Správce mobilních koncových stanic","Praha – Malá Strana","15. prosince",,"2025-12-19T17:50:57.496Z","jobs.cz","2000928910"
"https://www.jobs.cz/rpd/2000902218/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","Pickering Group","job-html-2000902218.html","Programátor/ka webových a interních aplikací","Bystřice","15. prosince",,"2025-12-19T17:51:00.096Z","jobs.cz","2000902218"
"https://www.jobs.cz/rpd/2000915659/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","Capgemini Czech Republic s.r.o.","job-html-2000915659.html","DevOps Engineer","Praha – Nusle","15. prosince",,"2025-12-19T17:51:00.109Z","jobs.cz","2000915659"
"https://www.jobs.cz/rpd/2000839804/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","KARAT Software a.s.","job-html-2000839804.html","Konzultant IS KARAT pro oblast BPM a DMS","Přerov – Přerov I-Město","15. prosince",,"2025-12-19T17:51:01.203Z","jobs.cz","2000839804"
"https://www.jobs.cz/rpd/2000902197/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","NKT s.r.o.","job-html-2000902197.html","IT Support Specialist | Výrobní závod Kladno","Kladno","15. prosince",,"2025-12-19T17:51:03.498Z","jobs.cz","2000902197"
"https://www.jobs.cz/rpd/2000940880/?searchId=3f34d3a6-328e-4200-8d8c-3a868aaa4ece&rps=233","Thermo Fisher Scientific","job-html-2000940880.html","Lead C#/.NET Engineer","Brno – Černovice","15. prosince",,"2025-12-19T17:51:03.800Z","jobs.cz","2000940880"
"https://www.jobs.cz/rpd/2000859752/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","xITee k.s.","job-html-2000859752.html","Senior BI Engineer & Analyst","Praha – Staré Město + 1 další lokalita","15. prosince",,"2025-12-19T17:51:11.402Z","jobs.cz","2000859752"
"https://www.jobs.cz/rpd/2000879367/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","ADP Employer Services Česká republika, a.s.","job-html-2000879367.html","Learn to become a SAP Consultant with us! (German language)","Praha – Karlín","15. prosince",,"2025-12-19T17:51:12.306Z","jobs.cz","2000879367"
"https://www.jobs.cz/rpd/2000754261/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","K2 atmitec s.r.o.","job-html-2000754261.html","Software developer","Ostrava – Přívoz","15. prosince",,"2025-12-19T17:51:12.999Z","jobs.cz","2000754261"
"https://www.jobs.cz/rpd/2000744970/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","ESET Research Czech Republic s.r.o.","job-html-2000744970.html","Penetration Tester","Praha – Holešovice","15. prosince",,"2025-12-19T17:51:13.109Z","jobs.cz","2000744970"
"https://www.jobs.cz/rpd/2000915457/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","Výzkumný institut práce a sociálních věcí, v. v. i.","job-html-2000915457.html","správce ICT a SW","Praha – Nové Město","15. prosince",,"2025-12-19T17:51:13.499Z","jobs.cz","2000915457"
"https://www.jobs.cz/rpd/2000460906/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","ADASTRA, s.r.o.","job-html-2000460906.html","Data Engineer (se zaměřením na Big Data)","Praha – Karlín","15. prosince",,"2025-12-19T17:51:14.311Z","jobs.cz","2000460906"
"https://www.jobs.cz/rpd/2000754155/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","K2 atmitec s.r.o.","job-html-2000754155.html","IT konzultant a programátor ERP systému","Ostrava – Přívoz","15. prosince",,"2025-12-19T17:51:14.515Z","jobs.cz","2000754155"
"https://www.jobs.cz/rpd/2000432652/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","ADASTRA, s.r.o.","job-html-2000432652.html","Data Scientist","Praha – Karlín","15. prosince",,"2025-12-19T17:51:14.798Z","jobs.cz","2000432652"
"https://www.jobs.cz/rpd/2000936820/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","MANN+HUMMEL Service s.r.o. – Shared Service Centre","job-html-2000936820.html","SAP HR konzultant - Time & Attendance","Brno + 3 další lokality","15. prosince",,"2025-12-19T17:51:14.812Z","jobs.cz","2000936820"
"https://www.jobs.cz/rpd/2000778995/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","Škoda Digital","job-html-2000778995.html","Trainee - Tester / SW Developer","Plzeň – Východní Předměstí","15. prosince",,"2025-12-19T17:51:19.847Z","jobs.cz","2000778995"
"https://www.jobs.cz/rpd/2000622841/?searchId=218670b3-0351-44a9-a27a-722f877d025b&rps=233","Konplan s.r.o.","job-html-2000622841.html","Automation Developer (PLC/ C#)","Plzeň – Jižní Předměstí","15. prosince",,"2025-12-19T17:51:30.646Z","jobs.cz","2000622841"
"https://www.jobs.cz/rpd/2000589943/?searchId=b73bdcf7-5012-4ead-9b1d-342d7bd43250&rps=233","Konplan s.r.o.","job-html-2000589943.html","Software Tester – Test Automation for HMI in the beverage industry","Plzeň – Jižní Předměstí","15. prosince",,"2025-12-19T17:51:30.843Z","jobs.cz","2000589943"
"https://www.jobs.cz/rpd/2000915440/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","TOTAL SERVICE a.s.","job-html-2000915440.html","IT Support Specialist","Praha","15. prosince",,"2025-12-19T21:30:13.672Z","jobs.cz","2000915440"
"https://www.jobs.cz/rpd/2000680411/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","Tesco Stores ČR a.s. - Centrála","job-html-2000680411.html","SENIOR WEB ANALYST","Praha – Vršovice","15. prosince",,"2025-12-19T21:30:22.439Z","jobs.cz","2000680411"
"https://www.jobs.cz/rpd/2000844841/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","Algotech, a.s.","job-html-2000844841.html","IT Specialista technické podpory - L1","Praha – Karlín","15. prosince",,"2025-12-19T21:30:22.612Z","jobs.cz","2000844841"
"https://www.jobs.cz/rpd/2000757065/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","Prochazka & Partners s.r.o.","job-html-2000757065.html","AI TECH LEAD","Praha – Nové Město","15. prosince","90 000 – 120 000 Kč","2025-12-19T21:30:24.269Z","jobs.cz","2000757065"
"https://www.jobs.cz/rpd/2000409314/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","ADASTRA, s.r.o.","job-html-2000409314.html","Data Analyst/Consultant","Praha – Karlín","15. prosince",,"2025-12-19T21:30:26.350Z","jobs.cz","2000409314"
"https://www.jobs.cz/rpd/2000923352/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","Extreme Light Infrastructure ERIC (ELI ERIC)","job-html-2000923352.html","Operátor řídicích systémů (293)","Dolní Břežany","15. prosince",,"2025-12-19T21:30:34.100Z","jobs.cz","2000923352"
"https://www.jobs.cz/rpd/2000928712/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","JIPATECH group, s.r.o.","job-html-2000928712.html","PLC programátor","Praha","15. prosince","50 000 – 100 000 Kč","2025-12-19T21:30:36.830Z","jobs.cz","2000928712"
"https://www.jobs.cz/rpd/2000915268/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","Leuze Engineering Czech s.r.o.","job-html-2000915268.html","Systémový inženýr s němčinou","Plzeň – Lobzy + 2 další lokality","15. prosince",,"2025-12-19T21:30:42.497Z","jobs.cz","2000915268"
"https://www.jobs.cz/rpd/2000680658/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","Tesco Stores ČR a.s. - Centrála","job-html-2000680658.html","WEB ANALYTICS MANAGER","Praha – Vršovice","15. prosince",,"2025-12-19T21:30:44.883Z","jobs.cz","2000680658"
"https://www.jobs.cz/rpd/2000928775/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","Bénéficielle, s.r.o.","job-html-2000928775.html","SENIOR VÝVOJÁŘ (.NET, SQL)  (business aplikace, retail, prostor pro vlastní nápady)","okres Zlín","15. prosince","65 000 – 75 000 Kč","2025-12-19T21:30:47.650Z","jobs.cz","2000928775"
"https://www.jobs.cz/rpd/2000940744/?searchId=a258f6d6-453d-491e-ab99-5d1e946427a3&rps=233","Huawei Technologies (Czech) s.r.o.","job-html-2000940744.html","Technik základnových stanic /BSS FLM Engineer – Hradec Králové","Hradec Králové","15. prosince",,"2025-12-19T21:30:49.712Z","jobs.cz","2000940744"
